AC,ENG,Flight,Leg_flight_H,Volume_L
AC01,Right,693,0.8308333333333333,1264.8263760583402
AC01,Left,694,2.7447222222222223,4103.73039522886
AC01,Right,694,2.7447222222222223,4117.211084843258
AC01,Left,695,2.3966666666666665,3632.0094501586946
AC01,Right,695,2.3966666666666665,3640.507040394883
AC01,Left,696,1.9805555555555556,2929.727436108871
AC01,Right,696,1.9805555555555556,2943.1871883309213
AC01,Left,697,1.8911111111111112,2772.0195193231007
AC01,Right,697,1.8911111111111112,2784.77786890158
AC01,Left,698,1.2861111111111112,1841.5109555401336
AC01,Right,698,1.2861111111111112,1850.1072506259502
AC01,Left,699,1.596111111111111,2294.3613279949855
AC01,Right,699,1.596111111111111,2305.2457809585503
AC01,Left,700,1.4797222222222222,2262.971690285138
AC01,Right,700,1.4797222222222222,2274.089445620552
AC01,Left,701,1.3736111111111111,2136.001360990458
AC01,Right,701,1.3736111111111111,2148.346944834128
AC01,Left,703,1.0463888888888888,1556.9553427577073
AC01,Right,703,1.0463888888888888,1565.771480463151
AC01,Left,704,1.085,1664.4209955546107
AC01,Right,704,1.085,1676.5123396340862
AC01,Left,705,1.2522222222222221,1934.965006273882
AC01,Right,705,1.2522222222222221,1947.0234487368152
AC01,Left,706,0.8897222222222222,1344.9687318444805
AC01,Right,706,0.8897222222222222,1354.1707157802894
AC01,Left,707,0.8363888888888888,1244.454293306254
AC01,Right,707,0.8363888888888888,1252.0829817601075
AC01,Left,708,1.0502777777777779,1598.210978846318
AC01,Right,708,1.0502777777777779,1606.3047765158444
AC01,Left,709,0.9822222222222222,1510.7809149959492
AC01,Right,709,0.9822222222222222,1517.9624405704262
AC01,Left,710,1.156388888888889,1658.2130587241957
AC01,Right,710,1.156388888888889,1667.356717067042
AC01,Left,711,1.6208333333333333,2358.9531833805827
AC01,Right,711,1.6208333333333333,2369.655181925137
AC01,Left,712,2.64,3907.892495926046
AC01,Right,712,2.64,3929.23368083812
AC01,Left,713,2.5280555555555555,3772.158372406787
AC01,Right,713,2.5280555555555555,3793.523485767256
AC01,Left,714,1.271388888888889,1900.4856076650615
AC01,Right,714,1.271388888888889,1910.227477217777
AC01,Left,715,1.3508333333333333,1928.4489906703845
AC01,Right,715,1.3508333333333333,1937.4191677623692
AC01,Left,716,1.6680555555555556,2384.9484515054364
AC01,Right,716,1.6680555555555556,2398.8060141820506
AC01,Left,717,1.6094444444444445,2245.3962449391884
AC01,Right,717,1.6094444444444445,2254.5384077540107
AC01,Left,718,1.7472222222222222,2630.2868328968807
AC01,Right,718,1.7472222222222222,2639.478348136517
AC01,Left,719,1.5905555555555555,2202.144078937641
AC01,Right,719,1.5905555555555555,2212.7294262962714
AC01,Left,720,1.9358333333333333,2872.3679542505893
AC01,Right,720,1.9358333333333333,2886.493216443619
AC01,Left,721,2.638611111111111,3851.080377324794
AC01,Right,721,2.638611111111111,3863.2121006609364
AC01,Left,722,1.7558333333333334,2550.893736651102
AC01,Right,722,1.7558333333333334,2562.5902613320636
AC01,Left,723,1.9752777777777777,2925.572859256331
AC01,Right,723,1.9752777777777777,2936.814743417793
AC01,Left,724,1.3244444444444445,1892.4456490044238
AC01,Right,724,1.3244444444444445,1904.4936227711835
AC01,Left,725,1.8230555555555557,2624.9851860494173
AC01,Right,725,1.8230555555555557,2638.7186198999834
AC01,Left,726,2.3891666666666667,3530.4855302038145
AC01,Right,726,2.3891666666666667,3546.830155985458
AC01,Left,727,2.546111111111111,3619.272037972561
AC01,Right,727,2.546111111111111,3634.571289664959
AC01,Left,728,1.3836111111111111,2052.3175948418943
AC01,Right,728,1.3836111111111111,2059.3390989177306
AC01,Left,729,1.37,2141.0487680737274
AC01,Right,729,1.37,2149.8065801862085
AC01,Left,730,1.4088888888888889,1964.4882250089383
AC01,Right,730,1.4088888888888889,1970.3162977210864
AC01,Left,731,1.5258333333333334,2089.7072909867265
AC01,Right,731,1.5258333333333334,2099.417754450924
AC01,Left,732,1.3108333333333333,1788.2881041980957
AC01,Right,732,1.3108333333333333,1797.518503166373
AC01,Left,733,1.3866666666666667,1920.373139337154
AC01,Right,733,1.3866666666666667,1929.6110159455554
AC01,Left,734,1.211111111111111,1815.1283456568895
AC01,Right,734,1.211111111111111,1825.1214639177497
AC01,Left,735,1.4047222222222222,2064.9248960898817
AC01,Right,735,1.4047222222222222,2071.271917026591
AC01,Left,736,1.3605555555555555,2113.514601611485
AC01,Right,736,1.3605555555555555,2125.1363498912137
AC01,Left,737,1.3097222222222222,1935.7352032065885
AC01,Right,737,1.3097222222222222,1946.1724932907762
AC01,Left,738,0.7797222222222222,1201.9035299482775
AC01,Right,738,0.7797222222222222,1207.4489478637622
AC01,Left,739,0.8544444444444445,1212.5023370591302
AC01,Right,739,0.8544444444444445,1219.5612293355832
AC01,Left,740,2.075833333333333,2776.7214594326706
AC01,Right,740,2.075833333333333,2790.5371473245937
AC01,Left,741,1.218611111111111,1748.5923038392184
AC01,Right,741,1.218611111111111,1756.3675540394897
AC01,Left,742,1.3955555555555557,2051.6446072307917
AC01,Right,742,1.3955555555555557,2060.8226627182057
AC01,Left,743,1.8875,2687.5879891622003
AC01,Right,743,1.8875,2701.242160027459
AC01,Left,744,2.6719444444444442,3882.867825489204
AC01,Right,744,2.6719444444444442,3903.866534483628
AC01,Left,745,1.6791666666666667,2549.680863423092
AC01,Right,745,1.6791666666666667,2562.9387193618127
AC01,Left,746,1.868611111111111,2757.255666663536
AC01,Right,746,1.868611111111111,2768.3629533027774
AC01,Left,747,1.9947222222222223,2969.4127677715755
AC01,Right,747,1.9947222222222223,2979.987646434033
AC01,Left,748,1.815,2798.2436032357305
AC01,Right,748,1.815,2809.175913096085
AC01,Left,749,1.7561111111111112,2595.283999479425
AC01,Right,749,1.7561111111111112,2609.3374763272705
AC01,Left,750,1.8925,2792.316825673954
AC01,Right,750,1.8925,2803.83538251998
AC01,Left,751,0.8369444444444445,1247.3601042581925
AC01,Right,751,0.8369444444444445,1254.4414294550156
AC01,Left,752,0.9613888888888888,1413.7002088023708
AC01,Right,752,0.9613888888888888,1420.9295912736368
AC01,Left,753,2.0105555555555554,2843.8108466194712
AC01,Right,753,2.0105555555555554,2861.033347351597
AC01,Left,754,1.9447222222222222,2459.7637364676943
AC01,Right,754,1.9447222222222222,2475.5520258241595
AC01,Left,755,2.310277777777778,3227.3210622103907
AC01,Right,755,2.310277777777778,3238.026051810995
AC01,Left,756,2.7675,4151.709925316399
AC01,Right,756,2.7675,4166.874579486576
AC01,Left,757,2.3177777777777777,3416.1374574373694
AC01,Right,757,2.3177777777777777,3430.516959394594
AC01,Left,758,2.0858333333333334,3071.9132675265664
AC01,Right,758,2.0858333333333334,3081.866006530761
AC01,Left,759,1.3627777777777779,2077.3377786946617
AC01,Right,759,1.3627777777777779,2095.28411499073
AC01,Left,760,1.3286111111111112,1963.5849260820364
AC01,Right,760,1.3286111111111112,1970.2789095204696
AC01,Left,761,2.178888888888889,3188.5360384185383
AC01,Right,761,2.178888888888889,3200.4239906866587
AC01,Left,762,1.5269444444444444,2270.4358706562775
AC01,Right,762,1.5269444444444444,2277.2554784487834
AC01,Left,763,1.1791666666666667,1774.8328385601183
AC01,Right,763,1.1791666666666667,1780.9375839568313
AC01,Left,764,0.9691666666666666,1405.0216596751975
AC01,Right,764,0.9691666666666666,1409.5022616371152
AC01,Left,765,1.3330555555555557,2009.2703161797258
AC01,Right,765,1.3330555555555557,2013.8885067199142
AC01,Left,766,1.3369444444444445,1989.5966450151618
AC01,Right,766,1.3369444444444445,1994.4915082399143
AC01,Left,767,1.8897222222222223,2836.255439038826
AC01,Right,767,1.8897222222222223,2844.1323851447755
AC01,Left,768,2.012777777777778,2977.274758597278
AC01,Right,768,2.012777777777778,2989.4438701340364
AC01,Left,769,1.4430555555555555,2034.0706574128671
AC01,Right,769,1.4430555555555555,2042.6086269057214
AC01,Left,770,1.4475,1925.1872440485745
AC01,Right,770,1.4475,1935.2611208227672
AC01,Left,771,0.9086111111111111,1389.200468702189
AC01,Right,771,0.9086111111111111,1392.0823512057325
AC01,Left,772,0.7541666666666667,1189.2573449716483
AC01,Right,772,0.7541666666666667,1193.2504047975235
AC01,Left,773,1.5477777777777777,2265.947791054236
AC01,Right,773,1.5477777777777777,2273.905495673517
AC01,Left,774,1.6844444444444444,2448.948077793263
AC01,Right,774,1.6844444444444444,2456.947657197236
AC01,Left,775,1.2352777777777777,1823.4838607307333
AC01,Right,775,1.2352777777777777,1829.8951893725043
AC01,Left,776,1.4113888888888888,2150.845972163356
AC01,Right,776,1.4113888888888888,2158.8051723106614
AC01,Left,777,1.8138888888888889,2637.015213479882
AC01,Right,777,1.8138888888888889,2646.926077699385
AC01,Left,778,1.9055555555555554,2836.484254826601
AC01,Right,778,1.9055555555555554,2851.789488631098
AC01,Left,779,1.343888888888889,2017.2115699907358
AC01,Right,779,1.343888888888889,2026.685740027035
AC01,Left,780,1.5558333333333334,2150.893829060145
AC01,Right,780,1.5558333333333334,2160.7179526542172
AC01,Left,781,1.8794444444444445,2798.988376192017
AC01,Right,781,1.8794444444444445,2810.949609333346
AC01,Left,782,2.4205555555555556,3661.396575843506
AC01,Right,782,2.4205555555555556,3671.4465241693033
AC01,Left,783,2.2358333333333333,3280.5558777766264
AC01,Right,783,2.2358333333333333,3294.2010754737357
AC01,Left,784,2.519722222222222,3789.464622708295
AC01,Right,784,2.519722222222222,3802.206521478503
AC01,Left,785,2.281111111111111,3379.11715671463
AC01,Right,785,2.281111111111111,3394.5270774808537
AC01,Left,786,1.903888888888889,2760.276633273374
AC01,Right,786,1.903888888888889,2776.9143825478536
AC01,Left,787,1.3583333333333334,1996.6570328196397
AC01,Right,787,1.3583333333333334,2006.168591056556
AC01,Left,788,1.3855555555555557,1876.1174740310505
AC01,Right,788,1.3855555555555557,1885.4705062973514
AC01,Left,789,1.303611111111111,2027.5247312488764
AC01,Right,789,1.303611111111111,2034.3308792891603
AC01,Left,790,1.2883333333333333,1815.448388654169
AC01,Right,790,1.2883333333333333,1819.4638814004143
AC01,Left,791,1.3275,2007.3829598125897
AC01,Right,791,1.3275,2012.916413503877
AC01,Left,792,1.6555555555555554,2522.170625409245
AC01,Right,792,1.6555555555555554,2530.307793391487
AC01,Left,793,1.178611111111111,1788.8264942869773
AC01,Right,793,1.178611111111111,1796.4521916847812
AC01,Left,794,1.2738888888888888,1820.2295917490462
AC01,Right,794,1.2738888888888888,1821.437978392982
AC01,Left,795,1.8316666666666668,2708.793081024029
AC01,Right,795,1.8316666666666668,2716.20641344233
AC01,Left,796,2.113611111111111,3178.839034706563
AC01,Right,796,2.113611111111111,3188.640725380266
AC01,Left,797,1.4780555555555555,2123.700642987528
AC01,Right,797,1.4780555555555555,2132.418075843343
AC01,Left,798,1.5083333333333333,1922.5820342295954
AC01,Right,798,1.5083333333333333,1933.2601043257557
AC01,Left,799,1.1,1670.370206036757
AC01,Right,799,1.1,1676.3283896870519
AC01,Left,800,1.3194444444444444,1859.3197032579317
AC01,Right,800,1.3194444444444444,1866.7554685966022
AC01,Left,801,1.5280555555555555,2247.5124170941
AC01,Right,801,1.5280555555555555,2254.33651147068
AC01,Left,802,1.5825,2277.2195857761913
AC01,Right,802,1.5825,2287.1917666447057
AC01,Left,803,1.056111111111111,1636.1824353927482
AC01,Right,803,1.056111111111111,1640.3549585815836
AC01,Left,804,1.0780555555555555,1577.4351035275702
AC01,Right,804,1.0780555555555555,1579.623061027666
AC01,Left,805,2.0705555555555555,3066.19436836022
AC01,Right,805,2.0705555555555555,3074.0683234101193
AC01,Left,806,2.428888888888889,3636.699426044067
AC01,Right,806,2.428888888888889,3646.4667195732018
AC01,Left,807,0.7797222222222222,1217.1459515757376
AC01,Right,807,0.7797222222222222,1220.899726917665
AC01,Left,808,0.9452777777777778,1455.3566464015933
AC01,Right,808,0.9452777777777778,1458.6213840794535
AC01,Left,809,1.1869444444444444,1814.7679234029433
AC01,Right,809,1.1869444444444444,1821.345255655452
AC01,Left,810,1.0377777777777777,1447.1417109620681
AC01,Right,810,1.0377777777777777,1450.7040587168376
AC01,Left,811,2.547222222222222,3674.9026894343206
AC01,Right,811,2.547222222222222,3683.519921912483
AC01,Left,812,2.210277777777778,3156.48986390586
AC01,Right,812,2.210277777777778,3165.2102878177243
AC01,Left,813,1.0622222222222222,1613.9992682027837
AC01,Right,813,1.0622222222222222,1622.4146043976143
AC01,Left,814,1.0447222222222223,1634.529876925485
AC01,Right,814,1.0447222222222223,1640.9815848239214
AC01,Left,815,0.7888888888888889,1171.6295561448355
AC01,Right,815,0.7888888888888889,1176.908770071929
AC01,Left,816,0.8225,1247.014637284493
AC01,Right,816,0.8225,1252.1921553059085
AC01,Left,817,1.3325,1990.6285593521857
AC01,Right,817,1.3325,1997.9446824488825
AC01,Left,818,1.3477777777777777,2040.3025226916766
AC01,Right,818,1.3477777777777777,2043.742237148423
AC01,Left,819,1.3327777777777778,1949.1485940598743
AC01,Right,819,1.3327777777777778,1955.224924424118
AC01,Left,820,1.4755555555555555,2181.0735845980325
AC01,Right,820,1.4755555555555555,2188.597586090159
AC01,Left,821,0.8311111111111111,1215.533772365141
AC01,Right,821,0.8311111111111111,1219.882767860888
AC01,Left,822,1.0055555555555555,1542.8345671487511
AC01,Right,822,1.0055555555555555,1550.292765407792
AC01,Left,823,1.2191666666666667,1795.737329288988
AC01,Right,823,1.2191666666666667,1803.64717701148
AC01,Left,824,1.5569444444444445,2142.3394087590195
AC01,Right,824,1.5569444444444445,2153.4511819823347
AC01,Left,825,1.2466666666666666,1790.8305018400379
AC01,Right,825,1.2466666666666666,1798.839054412158
AC01,Left,826,1.0105555555555557,1508.2833831947466
AC01,Right,826,1.0105555555555557,1514.6408728276288
AC01,Left,827,2.056388888888889,2906.8279109950886
AC01,Right,827,2.056388888888889,2918.7726933281465
AC01,Left,828,2.35,3390.7822753070745
AC01,Right,828,2.35,3399.3800659209146
AC01,Left,829,1.353888888888889,2114.818702049
AC01,Right,829,1.353888888888889,2122.046588992241
AC01,Left,830,1.4913888888888889,2004.7747589375613
AC01,Right,830,1.4913888888888889,2014.1606928204046
AC01,Left,831,1.2508333333333332,1931.8004689736754
AC01,Right,831,1.2508333333333332,1937.3683198095307
AC01,Left,832,0.9955555555555555,1397.06844163999
AC01,Right,832,0.9955555555555555,1400.2733581968625
AC01,Left,833,1.1158333333333332,1610.0600473857967
AC01,Right,833,1.1158333333333332,1616.7749682165752
AC01,Left,834,1.031111111111111,1469.6553898454858
AC01,Right,834,1.031111111111111,1474.3543388990058
AC01,Left,835,1.6552777777777778,2304.477079553869
AC01,Right,835,1.6552777777777778,2312.9387771174647
AC01,Left,836,2.245833333333333,3262.522800855128
AC01,Right,836,2.245833333333333,3276.5463671424795
AC01,Left,837,1.8419444444444444,2685.063537856554
AC01,Right,837,1.8419444444444444,2692.445464186336
AC01,Left,838,1.9819444444444445,2870.0528768683957
AC01,Right,838,1.9819444444444445,2875.0943018395665
AC01,Left,839,1.9647222222222223,3045.1492979970308
AC01,Right,839,1.9647222222222223,3062.812979496436
AC01,Left,840,1.6813888888888888,2483.916514066152
AC01,Right,840,1.6813888888888888,2491.06663355211
AC01,Left,841,0.8405555555555555,1248.4982010849678
AC01,Right,841,0.8405555555555555,1256.737064972888
AC01,Left,842,0.8716666666666667,1259.4200422491497
AC01,Right,842,0.8716666666666667,1265.393181179691
AC01,Left,843,1.3944444444444444,2103.9222848612367
AC01,Right,843,1.3944444444444444,2109.4063861277104
AC01,Left,844,1.1883333333333332,1656.3974877022438
AC01,Right,844,1.1883333333333332,1668.1328961118475
AC01,Left,845,1.1566666666666667,1734.0423116871812
AC01,Right,845,1.1566666666666667,1735.6679506499995
AC01,Left,846,1.2747222222222223,1816.5685391446489
AC01,Right,846,1.2747222222222223,1820.7320891653362
AC01,Left,847,2.2913888888888887,3277.196921833213
AC01,Right,847,2.2913888888888887,3285.710962877672
AC01,Left,848,2.2291666666666665,3355.2156278243174
AC01,Right,848,2.2291666666666665,3361.1229635217733
AC01,Left,849,1.236388888888889,1873.699205215156
AC01,Right,849,1.236388888888889,1877.2690306100487
AC01,Left,850,1.2725,1876.3836780194429
AC01,Right,850,1.2725,1878.3024404750972
AC01,Left,851,1.5891666666666666,2375.5939237111115
AC01,Right,851,1.5891666666666666,2386.9195574419546
AC01,Left,852,1.3372222222222223,1975.456427541885
AC01,Right,852,1.3372222222222223,1985.0502398201584
AC01,Left,853,1.0375,1583.3783318976175
AC01,Right,853,1.0375,1587.9157639244736
AC01,Left,854,1.0780555555555555,1608.159231266438
AC01,Right,854,1.0780555555555555,1614.2280839905586
AC01,Left,855,1.8936111111111111,2699.0885996719308
AC01,Right,855,1.8936111111111111,2710.091199349445
AC01,Left,856,1.9158333333333333,2696.5566707261605
AC01,Right,856,1.9158333333333333,2710.1884086710484
AC01,Left,857,1.7519444444444445,2518.4587248520083
AC01,Right,857,1.7519444444444445,2525.63875489846
AC01,Left,858,1.86,2697.501844437754
AC01,Right,858,1.86,2709.205846758839
AC01,Left,859,1.791388888888889,2628.9827324593666
AC01,Right,859,1.791388888888889,2642.758041094623
AC01,Left,860,1.6258333333333332,2393.526800254957
AC01,Right,860,1.6258333333333332,2401.345420767944
AC01,Left,861,2.4575,3653.0799444983027
AC01,Right,861,2.4575,3667.0960331455312
AC01,Left,862,2.2891666666666666,3292.0654614545047
AC01,Right,862,2.2891666666666666,3305.0002833398958
AC01,Left,863,2.2644444444444445,3219.6235794674017
AC01,Right,863,2.2644444444444445,3236.3734933437318
AC01,Left,864,2.5252777777777777,3668.0561621373713
AC01,Right,864,2.5252777777777777,3684.8165447098745
AC01,Left,865,2.4052777777777776,3588.7064362043084
AC01,Right,865,2.4052777777777776,3602.4189326625287
AC01,Left,866,2.148888888888889,3113.4530539398647
AC01,Right,866,2.148888888888889,3121.0757602816198
AC01,Left,867,1.9102777777777777,2819.026956194601
AC01,Right,867,1.9102777777777777,2826.7274299936385
AC01,Left,868,2.2608333333333333,3352.329258736701
AC01,Right,868,2.2608333333333333,3369.569705805123
AC01,Left,869,2.213611111111111,3258.271014680984
AC01,Right,869,2.213611111111111,3269.4770061698528
AC01,Left,870,2.551388888888889,3929.923119257494
AC01,Right,870,2.551388888888889,3935.972530117294
AC01,Left,871,2.660833333333333,3905.978220054465
AC01,Right,871,2.660833333333333,3924.0397120084335
AC01,Left,872,2.656388888888889,3789.7921433456972
AC01,Right,872,2.656388888888889,3808.317248987313
AC01,Left,873,2.1880555555555556,3350.20710446969
AC01,Right,873,2.1880555555555556,3359.1458754731566
AC01,Left,874,2.406111111111111,3593.9691993231295
AC01,Right,874,2.406111111111111,3602.6013870815373
AC01,Left,875,1.7975,2622.4054002068574
AC01,Right,875,1.7975,2631.1901318237833
AC01,Left,876,1.8905555555555555,2811.6644717291397
AC01,Right,876,1.8905555555555555,2817.999528441652
AC01,Left,877,1.7016666666666667,2475.3591027089765
AC01,Right,877,1.7016666666666667,2484.0271831399773
AC01,Left,878,1.7791666666666666,2607.164474107422
AC01,Right,878,1.7791666666666666,2619.1645909773933
AC01,Left,879,1.0577777777777777,1688.1445566099876
AC01,Right,879,1.0577777777777777,1689.79711507725
AC01,Left,880,1.0319444444444446,1610.0525697456733
AC01,Right,880,1.0319444444444446,1612.3317544552742
AC01,Left,881,1.326111111111111,2036.3647974027142
AC01,Right,881,1.326111111111111,2041.6365336896845
AC01,Left,882,1.3625,1873.6692946546627
AC01,Right,882,1.3625,1881.1962872028382
AC01,Left,883,0.9163888888888889,1355.0740147071915
AC01,Right,883,0.9163888888888889,1361.2071751363724
AC01,Left,884,0.8605555555555555,1288.4676830723604
AC01,Right,884,0.8605555555555555,1292.2633331989787
AC01,Left,885,1.8052777777777778,2698.0267747744133
AC01,Right,885,1.8052777777777778,2704.826940702598
AC01,Left,886,1.8330555555555557,2641.6019979315515
AC01,Right,886,1.8330555555555557,2646.9141134751876
AC01,Left,887,1.3211111111111111,2008.4477757661564
AC01,Right,887,1.3211111111111111,2016.2783605033405
AC01,Left,888,1.3611111111111112,1875.8916492993258
AC01,Right,888,1.3611111111111112,1880.5831207127226
AC01,Left,889,1.1080555555555556,1704.4727315833597
AC01,Right,889,1.1080555555555556,1709.5395805309497
AC01,Left,890,1.0686111111111112,1556.41844819685
AC01,Right,890,1.0686111111111112,1560.2395222998875
AC01,Left,891,1.4330555555555555,1948.471119864698
AC01,Right,891,1.4330555555555555,1957.3396010510046
AC01,Left,892,1.2780555555555555,1640.9262502870088
AC01,Right,892,1.2780555555555555,1647.7727775839587
AC01,Left,893,1.8291666666666666,2719.1570902350086
AC01,Right,893,1.8291666666666666,2729.452305156853
AC01,Left,894,1.4947222222222223,2070.2594445538875
AC01,Right,894,1.4947222222222223,2076.1877176436888
AC01,Left,895,1.3783333333333334,2089.1135663609316
AC01,Right,895,1.3783333333333334,2096.929195817869
AC01,Left,896,1.4,1984.7601073833714
AC01,Right,896,1.4,1988.9281439881336
AC01,Left,897,1.1769444444444443,1818.5486182493148
AC01,Right,897,1.1769444444444443,1821.303380870761
AC01,Left,898,1.3397222222222223,2047.1924203013416
AC01,Right,898,1.3397222222222223,2048.574288196139
AC01,Left,899,0.8680555555555556,1299.3431628677774
AC01,Right,899,0.8680555555555556,1301.1602294177542
AC01,Left,900,0.8491666666666666,1348.0031582065405
AC01,Right,900,0.8491666666666666,1351.7614201325423
AC01,Left,901,2.5944444444444446,4014.730026952587
AC01,Right,901,2.5944444444444446,4025.639903892571
AC01,Left,902,3.1333333333333333,4429.426488441999
AC01,Right,902,3.1333333333333333,4445.513883403399
AC01,Left,903,2.3805555555555555,3515.732146240422
AC01,Right,903,2.3805555555555555,3525.089665090797
AC01,Left,904,2.0211111111111113,2881.5908755787423
AC01,Right,904,2.0211111111111113,2892.8865987490926
AC01,Left,905,1.8227777777777778,2732.8875330295255
AC01,Right,905,1.8227777777777778,2738.735047605994
AC01,Left,906,1.6733333333333333,2265.397436741156
AC01,Right,906,1.6733333333333333,2272.673180581187
AC01,Left,907,2.503888888888889,3638.289172334294
AC01,Right,907,2.503888888888889,3647.4522725414613
AC01,Left,908,2.4055555555555554,3043.1378128038464
AC01,Right,908,2.4055555555555554,3052.7420937782927
AC01,Left,909,0.7555555555555555,1101.8885977702917
AC01,Right,909,0.7555555555555555,1102.6902007915157
AC01,Left,910,0.8797222222222222,1266.0227984780781
AC01,Right,910,0.8797222222222222,1271.9047101991146
AC01,Left,911,1.8988888888888888,2828.8645395408957
AC01,Right,911,1.8988888888888888,2837.9139796181876
AC01,Left,912,2.0838888888888887,3016.450115203569
AC01,Right,912,2.0838888888888887,3030.7847513200527
AC01,Left,913,1.22,1781.1305070720134
AC01,Right,913,1.22,1786.0448121610868
AC01,Left,914,1.4125,2023.4524084376937
AC01,Right,914,1.4125,2028.2306204765216
AC01,Left,915,0.8341666666666666,1278.0318885161967
AC01,Right,915,0.8341666666666666,1280.9780787248014
AC01,Left,916,0.8919444444444444,1306.8327672153366
AC01,Right,916,0.8919444444444444,1309.4050754177729
AC01,Left,917,1.8202777777777779,2688.998272089467
AC01,Right,917,1.8202777777777779,2703.0248294328685
AC01,Left,918,1.7908333333333333,2672.16610417178
AC01,Right,918,1.7908333333333333,2678.089890677507
AC01,Left,919,1.8597222222222223,2729.263868625744
AC01,Right,919,1.8597222222222223,2740.161781341531
AC01,Left,920,2.0208333333333335,2979.498608769966
AC01,Right,920,2.0208333333333335,2993.2126007562106
AC01,Left,921,0.8161111111111111,1356.436440737668
AC01,Right,921,0.8161111111111111,1362.7714974501798
AC01,Left,922,0.9258333333333333,1391.8804549224017
AC01,Right,922,0.9258333333333333,1394.7025163049582
AC01,Left,923,0.9105555555555556,1405.794847663953
AC01,Right,923,0.9105555555555556,1408.3656603383652
AC01,Left,924,0.9044444444444445,1390.4926049155058
AC01,Right,924,0.9044444444444445,1397.6367422893654
AC01,Left,925,1.0916666666666666,1720.7964199726584
AC01,Right,925,1.0916666666666666,1726.3822171448096
AC01,Left,926,0.9133333333333333,1386.876418151848
AC01,Right,926,0.9133333333333333,1395.3381157154442
AC01,Left,927,1.1030555555555555,1651.9153902123005
AC01,Right,927,1.1030555555555555,1653.7773226030179
AC01,Left,928,1.3791666666666667,1681.251667944273
AC01,Right,928,1.3791666666666667,1690.2308182044055
AC01,Left,929,0.7302777777777778,1141.4901798636145
AC01,Right,929,0.7302777777777778,1147.379569224774
AC01,Left,930,0.7555555555555555,1238.7069791074384
AC01,Right,930,0.7555555555555555,1241.8386147911021
AC01,Left,931,1.9283333333333332,2818.976108241762
AC01,Right,931,1.9283333333333332,2832.8276888062774
AC01,Left,932,2.1547222222222224,3240.6596766624425
AC01,Right,932,2.1547222222222224,3250.640830699105
AC01,Left,933,1.3541666666666667,1991.4825058542738
AC01,Right,933,1.3541666666666667,2001.7328549353776
AC01,Left,934,1.323888888888889,1916.1228486910356
AC01,Right,934,1.323888888888889,1923.1966962477356
AC01,Left,935,2.3175,3424.1385323693657
AC01,Right,935,2.3175,3437.571365086973
AC01,Left,936,1.9780555555555555,2906.539274086327
AC01,Right,936,1.9780555555555555,2912.243217972427
AC01,Left,937,1.6891666666666667,2591.7575443972487
AC01,Right,937,1.6891666666666667,2598.4186262191383
AC01,Left,938,2.008611111111111,3002.6194720313993
AC01,Right,938,2.008611111111111,3016.7148236639364
AC01,Left,939,1.24,1826.3896716826716
AC01,Right,939,1.24,1834.3443852459038
AC01,Left,940,1.4052777777777778,2144.833949504173
AC01,Right,940,1.4052777777777778,2152.1695144651903
AC01,Left,941,1.905,2942.630851905743
AC01,Right,941,1.905,2946.9020799442083
AC01,Left,942,2.4575,3582.0483454384666
AC01,Right,942,2.4575,3599.30823437121
AC01,Left,943,1.7258333333333333,2584.6732281443756
AC01,Right,943,1.7258333333333333,2595.273530783253
AC01,Left,944,2.1777777777777776,3186.884975479301
AC01,Right,944,2.1777777777777776,3200.208634651106
AC01,Left,945,1.771111111111111,2789.4962598194215
AC01,Right,945,1.771111111111111,2795.0237313986104
AC01,Left,946,2.227222222222222,3325.284129938526
AC01,Right,946,2.227222222222222,3333.2971690947197
AC01,Left,947,1.4555555555555555,2213.5100919251504
AC01,Right,947,1.4555555555555555,2219.478744271618
AC01,Left,948,1.4625,2231.493816421835
AC01,Right,948,1.4625,2237.7062398363237
AC01,Left,949,1.3311111111111111,2106.4706646152786
AC01,Right,949,1.3311111111111111,2110.2139712610333
AC01,Left,950,1.2297222222222222,1849.5897979294132
AC01,Right,950,1.2297222222222222,1852.9861420734444
AC01,Left,951,1.8,2870.455173907033
AC01,Right,951,1.8,2883.0938812435384
AC01,Left,952,1.5475,2421.681610847438
AC01,Right,952,1.5475,2430.0790007059727
AC01,Left,953,1.4994444444444444,2303.582753795115
AC01,Right,953,1.4994444444444444,2312.4213244209277
AC01,Left,954,1.6511111111111112,2422.9543051964342
AC01,Right,954,1.6511111111111112,2426.184645729727
AC01,Left,955,1.1872222222222222,1808.3251886726548
AC01,Right,955,1.1872222222222222,1811.3371821143453
AC01,Left,956,1.3891666666666667,2000.2597598310756
AC01,Right,956,1.3891666666666667,2006.8684981721026
AC01,Left,957,1.1925,1798.4232976212998
AC01,Right,957,1.1925,1800.150632489796
AC01,Left,958,1.5038888888888888,2205.893367695494
AC01,Right,958,1.5038888888888888,2211.701998543321
AC01,Left,959,1.8066666666666666,2760.1629731434987
AC01,Right,959,1.8066666666666666,2770.449214897196
AC01,Left,960,2.2358333333333333,3407.934486222041
AC01,Right,960,2.2358333333333333,3417.7227171435215
AC01,Left,961,0.7797222222222222,1227.5084652586922
AC01,Right,961,0.7797222222222222,1231.986076164561
AC01,Left,962,1.0733333333333333,1523.5557153827003
AC01,Right,962,1.0733333333333333,1530.0597667620002
AC01,Left,963,1.7608333333333333,2614.18298712721
